Keyword,Title,URL
sensor,VIIRS/JPSS1 FILDA-2 Fire Modified Combustion Efficiency Product 6-min L2 Swath 375 V002,https://catalog.data.gov/dataset/viirs-jpss1-filda-2-fire-modified-combustion-efficiency-product-6-min-l2-swath-375-v002-66194
sensor,VIIRS/JPSS1 Gross Primary Productivity and Net Photosynthesis 8-Day L4 Global 500m SIN Grid V002,https://catalog.data.gov/dataset/viirs-jpss1-gross-primary-productivity-and-net-photosynthesis-8-day-l4-global-500m-sin-gri
sensor,VIIRS/JPSS1 Day/Night Band Resolution Terrain Corrected Geolocation 6 Min L1 Swath 750m NRT,https://catalog.data.gov/dataset/viirs-jpss1-day-night-band-resolution-terrain-corrected-geolocation-6-min-l1-swath-750m-nr-48104
sensor,VNP02MOD | VIIRS/NPP Moderate Resolution 6-Min L1B Swath 750 m,https://catalog.data.gov/dataset/vnp02mod-viirs-npp-moderate-resolution-6-min-l1b-swath-750-m
sensor,VIIRS/NPP Land Surface Temperature/Emissivity Daily L3 Global 1km SIN Grid Day V001,https://catalog.data.gov/dataset/viirs-npp-land-surface-temperature-emissivity-daily-l3-global-1km-sin-grid-day-v001-e6996
sensor,VIIRS/NPP DNB BRDF/Albedo Quality Daily L3 Global 1km SIN Grid V002,https://catalog.data.gov/dataset/viirs-npp-dnb-brdf-albedo-quality-daily-l3-global-1km-sin-grid-v002-11333
sensor,"CARICOOS Buoy PR3 (Vieques, PR): Meteorological Data",https://catalog.data.gov/dataset/caricoos-buoy-pr3-vieques-pr-meteorological-data
sensor,Current meter data from moored current meter casts in the North Atlantic Ocean as part of the Outer Continental Shelf - South Atlantic (OCS-South Atlantic) project from 1978-08-01 to 1979-03-20 (NCEI Accession 7900312),https://catalog.data.gov/dataset/current-meter-data-from-moored-current-meter-casts-in-the-north-atlantic-ocean-as-part-of-the-o8
sensor,Establishing Monitoring Programs for Travel Time Reliability [supporting datasets],https://catalog.data.gov/dataset/establishing-monitoring-programs-for-travel-time-reliability-supporting-datasets
sensor,Defense Meteorological Satellite Program (DMSP) Special Sensor Microwave/Imager (SSM/I) Level 3 Mapped Hemispheric Surface and Precipitation Products,https://catalog.data.gov/dataset/defense-meteorological-satellite-program-dmsp-special-sensor-microwave-imager-ssm-i-level-3-map2
sensor,"MMS 1 Flux Gate Magnetometer (FGM) DC Magnetic Field, Level 2 (L2), Survey Mode, 8 or 16 Sample/s, v4/5 Data",https://catalog.data.gov/dataset/mms-1-flux-gate-magnetometer-fgm-dc-magnetic-field-level-2-l2-survey-mode-8-or-16-sample-s
sensor,Audio files recorded at US Navy Undersea Warfare Training Ranges (USWTR) sites,https://catalog.data.gov/dataset/audio-files-recorded-at-us-navy-undersea-warfare-training-ranges-uswtr-sites1
sensor,VIIRS/JPSS1 Active Fires 6-Min L2 Swath 375m V002,https://catalog.data.gov/dataset/viirs-jpss1-active-fires-6-min-l2-swath-375m-v002-e06e5
sensor,"MDDNR, Station Little Monie Creek",https://catalog.data.gov/dataset/mddnr-station-little-monie-creek
sensor,Estimation of Faults in DC Electrical Power System,https://catalog.data.gov/dataset/estimation-of-faults-in-dc-electrical-power-system
sensor,"DMSP F17 Special Sensor J, SESS/SSJ5, Precipitating Electrons and Ions Observed at 850 km, 1 s Data",https://catalog.data.gov/dataset/dmsp-f17-special-sensor-j-sess-ssj5-precipitating-electrons-and-ions-observed-at-850-km-1-
sensor,International Comprehensive Ocean-Atmosphere Data Set (ICOADS) Release 3.0 - Monthly Summary Groups (MSG),https://catalog.data.gov/dataset/international-comprehensive-ocean-atmosphere-data-set-icoads-release-3-0-monthly-summary-groups2
sensor,CO-OPS Water Level Data from the Coastal Tide Gauge and Great Lake Water Level Network of the United States and US Territories,https://catalog.data.gov/dataset/co-ops-water-level-data-from-the-coastal-tide-gauge-and-great-lake-water-level-network-of-the-u
sensor,Comparison of Unsupervised Anomaly Detection Methods,https://catalog.data.gov/dataset/comparison-of-unsupervised-anomaly-detection-methods
sensor,Ship Sensor Observations for Investigating the Charleston Bump 2003 - Office of Ocean Exploration,https://catalog.data.gov/dataset/ship-sensor-observations-for-investigating-the-charleston-bump-2003-office-of-ocean-exploration2
sensor,Greener Aviation with Virtual Sensors:  A Case Study,https://catalog.data.gov/dataset/greener-aviation-with-virtual-sensors-a-case-study
sensor,National Estuarine Research Reserve System - NERRS - Water Quality Data,https://catalog.data.gov/dataset/national-estuarine-research-reserve-system-nerrs-water-quality-data2
sensor,Synthesize Data for Emerging Data Cleaning and Fusion Tool Inventory,https://catalog.data.gov/dataset/synthesize-data-for-emerging-data-cleaning-and-fusion-tool-inventory
sensor,"Standard Weather Data for the Bushland, Texas, Large Weighing Lysimeter Experiments",https://catalog.data.gov/dataset/standard-weather-data-for-the-bushland-texas-large-weighing-lysimeter-experiments
sensor,"Dissolved inorganic carbon (DIC), total alkalinity (TA), temperature, salinity, oxygen, nutrient, and CTD data collected from discrete profile measurements during Puget Sound cruise CAB1037 (EXPOCODE 33CB20150923) on R/V Clifford A. Barnes from 2015-09-23 to 2015-09-27 (NCEI Accession 0206626)",https://catalog.data.gov/dataset/dissolved-inorganic-carbon-dic-total-alkalinity-ta-temperature-salinity-oxygen-nutrient-and-ctd17
sensor,"Current meter and marine toxic substances data from moored current meter casts and other instruments in the North Pacific Ocean as part of the Deep Ocean Mining and Environmental Study (DOMES) project, 1975-08-29 to 1977-12-01 (NCEI Accession 7800741)",https://catalog.data.gov/dataset/current-meter-and-marine-toxic-substances-data-from-moored-current-meter-casts-and-other-instru1
sensor,GOES CPEX-CV,https://catalog.data.gov/dataset/goes-cpex-cv
sensor,Historic wave measurements and additional ocean surface parameters recorded by the Scripps Institution of Oceanography's Coastal Data Information Program network of buoys and pressure sensors from November 1975 through February 2019,https://catalog.data.gov/dataset/historic-wave-measurements-and-additional-ocean-surface-parameters-recorded-by-the-scripps-2019
sensor,Propulsion Health Monitoring of a Turbine Engine Disk using Spin Test Data,https://catalog.data.gov/dataset/propulsion-health-monitoring-of-a-turbine-engine-disk-using-spin-test-data
sensor,Cranfield Thermosiphon Test DTS Data,https://catalog.data.gov/dataset/cranfield-thermosiphon-test-dts-data-245dd
sensor,"Surface underway measurements of partial pressure of carbon dioxide (pCO2), sea surface salinity, temperature and other parameters during the ship of opportunity (SOOP) M/S New Century 2 cruises in the Pacific Ocean, Atlantic Ocean and Caribbean Sea in 2022 (NCEI Accession 0276488)",https://catalog.data.gov/dataset/surface-underway-measurements-of-partial-pressure-of-carbon-dioxide-pco2-sea-surface-salinity-t
sensor,"LBA-ECO LC-24 Forest Cover Map from MODIS, 500-m, South America: 2001",https://catalog.data.gov/dataset/lba-eco-lc-24-forest-cover-map-from-modis-500-m-south-america-2001-47beb
sensor,OMPS/NPP PCA SO2 Total Column 1-Orbit L2 Swath 50x50km NRT,https://catalog.data.gov/dataset/omps-npp-pca-so2-total-column-1-orbit-l2-swath-50x50km-nrt-1a19e
sensor,High resolution and discrete temporal and spatial water-quality measurements in support of modeling mercury and methylmercury concentrations in surface waters of the Sacramento-San Joaquin River Delta,https://catalog.data.gov/dataset/high-resolution-and-discrete-temporal-and-spatial-water-quality-measurements-in-support-of-e3431
sensor,PHM 2008 Challenge,https://catalog.data.gov/dataset/phm-2008-challenge-d1f2b
sensor,"Walton-Smith CTD, WS0718, WS0718_WS0718_028, 2007-07-10, 24.7317N 82.7503W",https://catalog.data.gov/dataset/walton-smith-ctd-ws0718-ws0718_ws0718_028-2007-07-10-24-7317n-82-7503w2
sensor,IKONOS Level 1B Multispectral 4-Band Satellite Imagery,https://catalog.data.gov/dataset/ikonos-level-1b-multispectral-4-band-satellite-imagery
sensor,High-resolution ocean and atmosphere pCO2 time-series measurements from mooring WHOTS_158W_23N in the North Pacific Ocean (NCEI Accession 0100080),https://catalog.data.gov/dataset/high-resolution-ocean-and-atmosphere-pco2-time-series-measurements-from-mooring-whots_158w_23n-1
sensor,"2022 NOAA NGS Ortho-rectified 4-band Mosaic of Waukegan, IL",https://catalog.data.gov/dataset/2022-noaa-ngs-ortho-rectified-4-band-mosaic-of-waukegan-il1
sensor,"NOAA Climate Data Record (CDR) of VIIRS Surface Reflectance, Version 1",https://catalog.data.gov/dataset/noaa-climate-data-record-cdr-of-viirs-surface-reflectance-version-12
sensor,RSS WindSat L1C Calibrated TB Version 8,https://catalog.data.gov/dataset/rss-windsat-l1c-calibrated-tb-version-8-e8c5e
sensor,2010 NOAA NGS Ortho-rectified Color Mosaic of MISSISSIPPI RIVER - BATON ROUGE TO LAPLACE,https://catalog.data.gov/dataset/2010-noaa-ngs-ortho-rectified-color-mosaic-of-mississippi-river-baton-rouge-to-laplace1
sensor,"Tropospheric Emission Spectrometer (TES) Satellite Validations of Ammonia, Methanol, Formic Acid, and Carbon Monoxide over the Canadian Oil Sands",https://catalog.data.gov/dataset/tropospheric-emission-spectrometer-tes-satellite-validations-of-ammonia-methanol-formic-ac
sensor,42012 - Orange Beach AL Buoy,https://catalog.data.gov/dataset/42012-orange-beach-al-buoy3
sensor,ROSETTA-ORBITER 67P RPCMAG 2 EXT2 RAW V9.0,https://catalog.data.gov/dataset/rosetta-orbiter-67p-rpcmag-2-ext2-raw-v9-0
sensor,"Integrated Marine Observing System (IMOS) sea surface and atmospheric fCO2 measurements in the South Pacific Ocean, Tasman Sea onboard R/V Investigator in 2025 (NCEI Accession 0310599)",https://catalog.data.gov/dataset/integrated-marine-observing-system-imos-sea-surface-and-atmospheric-fco2-measurements-in-the-so9
sensor,"High Resolution Orthoimagery Collection – Historical

            NGDA",https://catalog.data.gov/dataset/high-resolution-orthoimagery-collection-historical-d929d
sensor,"Collocated PurpleAir Sensors and T640 Reference Data located at Durango Complex in Phoenix, AZ May 2019: Case Study Demonstrating EPA's Performance Targets and sensorstoolkit Python Code Library",https://catalog.data.gov/dataset/collocated-purpleair-sensors-and-t640-reference-data-located-at-durango-complex-in-phoenix
sensor,"Natural color aerial imagery and structure-from-motion models from Uncrewed Aircraft System (UAS) 3D Scan flights at the Marsh-Felch Quarry in Garden Park Fossil Area, Colorado, July 2024",https://catalog.data.gov/dataset/natural-color-aerial-imagery-and-structure-from-motion-models-from-uncrewed-aircraft-syste-93b54
sensor,Argos Satellite Tracking Data for Northern Pintails (Anas acuta) - Processed Data,https://catalog.data.gov/dataset/argos-satellite-tracking-data-for-northern-pintails-anas-acuta-processed-data-2c96a
sensor,"FTS RSS Temperature Test 2, John C. Stennis Space Center, Jun 2016",https://catalog.data.gov/dataset/fts-rss-temperature-test-2-john-c-stennis-space-center-jun-2016-9b645
sensor,"New England Air Quality Study (NEAQS): Physical, optical, and chemical properties of atmospheric marine aerosols aboard NOAA R/V Ronald H. Brown in the Gulf of Maine and the northwest Atlantic, 2002-07-12 to 2002-08-10 and 2004-07-05 to 2004-08-13 (NCEI Accession 0311433)",https://catalog.data.gov/dataset/new-england-air-quality-study-neaqs-physical-optical-and-chemical-properties-of-atmospheric-mar
sensor,Saildrone Baja field campaign surface and ADCP measurements,https://catalog.data.gov/dataset/saildrone-baja-field-campaign-surface-and-adcp-measurements-86835
sensor,CO-OPS Air Gap Observations from Various Bridges within the United States and Its Territories,https://catalog.data.gov/dataset/co-ops-air-gap-observations-from-various-bridges-within-the-united-states-and-its-territories
sensor,Vegetation Index and Phenology (VIP) Phenology EVI-2 Yearly Global 0.05Deg CMG V004,https://catalog.data.gov/dataset/vegetation-index-and-phenology-vip-phenology-evi-2-yearly-global-0-05deg-cmg-v004-b273a
sensor,Glacier Bay oceanography CON calibration file for CTD#5 s/n 6353,https://catalog.data.gov/dataset/glacier-bay-oceanography-con-calibration-file-for-ctd5-s-n-6353-dd909
sensor,Argos Satellite Tracking Data for Tundra Swans (Cygnus columbianus) - Processed Data,https://catalog.data.gov/dataset/argos-satellite-tracking-data-for-tundra-swans-cygnus-columbianus-processed-data-15e66
sensor,"Imaging spectrometer reflectance data for Nabesna, Alaska",https://catalog.data.gov/dataset/imaging-spectrometer-reflectance-data-for-nabesna-alaska-ffc09
sensor,Global Land Survey 2005,https://catalog.data.gov/dataset/global-land-survey-2005
sensor,Physical and meteorological data collected from non-federal stations assembled by the Mid-Atlantic Regional Association Coastal Ocean Observing Systems (MARACOOS),https://catalog.data.gov/dataset/physical-and-meteorological-data-collected-from-non-federal-stations-assembled-by-the-mid-atlan
sensor,"Daily reference and potential evapotranspiration, and supporting meteorological data from the Weather Research and Forecasting (WRF) model, solar insolation data from the GOES satellite, and blue-sky albedo data from the MODIS satellite, Southeastern United States, 2021",https://catalog.data.gov/dataset/daily-reference-and-potential-evapotranspiration-and-supporting-meteorological-data-from-t-77902
sensor,"Surface underway measurements of partial pressure of carbon dioxide (pCO2), water temperature and sea surface salinity collected onboard the CCGS Louis S. St-Laurent during the Beaufort Gyre Observing System/Joint Ocean Ice Study cruise in the Arctic Ocean and Beaufort Sea from 2019-09-12 to 2019-09-30 (NCEI Accession 0246777)",https://catalog.data.gov/dataset/surface-underway-measurements-of-partial-pressure-of-carbon-dioxide-pco2-water-temperature-and-
sensor,"SST, Pathfinder Ver 5.2 (L3C), Day and Night, Global, 0.0417Â°, 1981-2012, Science Quality (Monthly Composite), Lon0360",https://catalog.data.gov/dataset/sst-pathfinder-ver-5-2-l3c-day-and-night-global-0-0417a-1981-2012-science-quality-monthly-compo1
sensor,ru34-20220520T1538,https://catalog.data.gov/dataset/ru34-20220520t15382
sensor,Landsat 8-9 Operational Land Imager and Thermal Infrared Sensor Collection 2 Level-2,https://catalog.data.gov/dataset/landsat-8-9-operational-land-imager-and-thermal-infrared-sensor-collection-2-level-2-ec0c6
sensor,"Dissolved inorganic carbon (DIC), total alkalinity (TA), temperature, salinity, oxygen, nutrient, and CTD data collected from discrete profile measurements during Puget Sound cruise RC007 (EXPOCODE 33IY20180911) on R/V Rachel Carson from 2018-09-11 to 2018-09-15 (NCEI Accession 0206804)",https://catalog.data.gov/dataset/dissolved-inorganic-carbon-dic-total-alkalinity-ta-temperature-salinity-oxygen-nutrient-and-ctd27
sensor,ADAPT Dataset,https://catalog.data.gov/dataset/adapt-dataset
sensor,ASTER L1B Registered Radiance at the Sensor V003,https://catalog.data.gov/dataset/aster-l1b-registered-radiance-at-the-sensor-v003-f4229
sensor,Sunset Crater Volcano National Monument LiDAR Datasets,https://catalog.data.gov/dataset/sunset-crater-volcano-national-monument-lidar-datasets-dc0fd
sensor,"PacIOOS Nearshore Sensor 012: Kalama Beach Park, Maui, Hawaii",https://catalog.data.gov/dataset/pacioos-nearshore-sensor-012-kalama-beach-park-maui-hawaii
sensor,MODIS/Terra+Aqua Land Aerosol Optical Depth Daily L2G Global 1km SIN Grid V061,https://catalog.data.gov/dataset/modis-terraaqua-land-aerosol-optical-depth-daily-l2g-global-1km-sin-grid-v061-899cf
sensor,"Walton-Smith CTD, WS21032, WS21032_WS21032_Stn.AMI2, 2021-02-05, 27.4615N 82.8443W",https://catalog.data.gov/dataset/walton-smith-ctd-ws21032-ws21032_ws21032_stn-ami2-2021-02-05-27-4615n-82-8443w1
sensor,"Airborne Cloud Radar (ACR) Reflectivity, Wakasa Bay, Japan, Version 1",https://catalog.data.gov/dataset/airborne-cloud-radar-acr-reflectivity-wakasa-bay-japan-version-1-4bee9
sensor,OMI/Aura Sulphur Dioxide (SO2) Total Column 1-orbit L2 Swath 13x24 km V003 NRT,https://catalog.data.gov/dataset/omi-aura-sulphur-dioxide-so2-total-column-1-orbit-l2-swath-13x24-km-v003-nrt-aa032
sensor,Water temperature time-series data from nearshore coral reef and anchialine pool locations along the west coast of Hawaii Island (2010-2013),https://catalog.data.gov/dataset/water-temperature-time-series-data-from-nearshore-coral-reef-and-anchialine-pool-loca-2010-a783f
sensor,"Water level, temperature, and salinity time-series data from nearshore coral reef locations along the west coast of Hawaii Island (2010-2011)",https://catalog.data.gov/dataset/water-level-temperature-and-salinity-time-series-data-from-nearshore-coral-reef-locat-2010-38c32
sensor,Ocean Color,https://catalog.data.gov/dataset/ocean-color
sensor,2023 Oregon II 348 Hypoxia Watch Bottom Dissolved Oxygen Contours,https://catalog.data.gov/dataset/2023-oregon-ii-348-hypoxia-watch-bottom-dissolved-oxygen-contours1
sensor,Local Air Quality,https://catalog.data.gov/dataset/local-air-quality
sensor,"Agronomic Calendars for the Bushland, Texas Winter Wheat Datasets",https://catalog.data.gov/dataset/agronomic-calendars-for-the-bushland-texas-winter-wheat-datasets-a154c
sensor,ODY MARS GAMMA RAY SPECTROMETER 4 CGS V1.0,https://catalog.data.gov/dataset/ody-mars-gamma-ray-spectrometer-4-cgs-v1-0-0d8c1
sensor,Coastwide Reference Monitoring System (CRMS) 2018 Site 0382 land-water classification data,https://catalog.data.gov/dataset/coastwide-reference-monitoring-system-crms-2018-site-0382-land-water-classification-data-3b69b
sensor,Beaver Creek electromagnetic and magnetic airborne geophysical survey data compilation,https://catalog.data.gov/dataset/beaver-creek-electromagnetic-and-magnetic-airborne-geophysical-survey-data-compilation1
sensor,URI North Prudence  Bottom Sonde,https://catalog.data.gov/dataset/uri-north-prudence-bottom-sonde1
sensor,"DMSP F17 Special Sensors-Ions, Electrons, and Scintillation (SSIES) Thermal Plasma Analysis Package, Level 2 (L2), 1 s Data in CDF Format",https://catalog.data.gov/dataset/dmsp-f17-special-sensors-ions-electrons-and-scintillation-ssies-thermal-plasma-analysis-pa
sensor,Landsat 4-5 Thematic Mapper Film Only: 1982-1988,https://catalog.data.gov/dataset/landsat-4-5-thematic-mapper-film-only-1982-1988-6e058
sensor,MODIS/Terra Gross Primary Productivity 8-Day L4 Global 500m SIN Grid V006,https://catalog.data.gov/dataset/modis-terra-gross-primary-productivity-8-day-l4-global-500m-sin-grid-v006-0f959
sensor,"Raw computed tomography (CT) images of sediment cores collected in 2009 offshore from Palos Verdes, California",https://catalog.data.gov/dataset/raw-computed-tomography-ct-images-of-sediment-cores-collected-in-2009-offshore-from-palos--c009c
sensor,"Water Velocity and Turbulence Data from Sequim Bay, WA, 2016 - 2025",https://catalog.data.gov/dataset/water-velocity-and-turbulence-data-from-sequim-bay-wa-2016-2025
sensor,Matlab Scripts and Sample Data Associated with Water Resources Research Article,https://catalog.data.gov/dataset/matlab-scripts-and-sample-data-associated-with-water-resources-research-article-51617
sensor,CAIRSENSE-Denver,https://catalog.data.gov/dataset/cairsense-denver
sensor,Coastwide Reference Monitoring System (CRMS) 2021 Site 4626 land-water classification data,https://catalog.data.gov/dataset/coastwide-reference-monitoring-system-crms-2021-site-4626-land-water-classification-data-de2cf
sensor,"Directional wave measurements, sea surface temperatures, and additional ocean surface parameters recorded by the Scripps Institution of Oceanography's Coastal Data Information Program network of Datawell Waverider buoys since September 1991",https://catalog.data.gov/dataset/directional-wave-measurements-sea-surface-temperatures-and-additional-ocean-surface-parame-1991
sensor,"CRED Towed-Diver Benthic Characterization Surveys at Lisianski Island, NW Hawaiian Islands in 2000",https://catalog.data.gov/dataset/cred-towed-diver-benthic-characterization-surveys-at-lisianski-island-nw-hawaiian-islands-20004
sensor,MODIS/Terra Vegetation Indices Monthly L3 Global 1km SIN Grid V061,https://catalog.data.gov/dataset/modis-terra-vegetation-indices-monthly-l3-global-1km-sin-grid-v061-58f27
sensor,LIS/OTD 0.5 Degree High Resolution Annual Climatology (HRAC) V2.3.2015,https://catalog.data.gov/dataset/lis-otd-0-5-degree-high-resolution-annual-climatology-hrac-v2-3-2015-532f9
sensor,Flight Crew Physiological Data for Crew State Monitoring,https://catalog.data.gov/dataset/flight-crew-physiological-data-for-crew-state-monitoring
sensor,2024 Oregon II 352 Hypoxia Watch Bottom Dissolved Oxygen Contours,https://catalog.data.gov/dataset/2024-oregon-ii-352-hypoxia-watch-bottom-dissolved-oxygen-contours1
sensor,Anomaly Detection in Sequences,https://catalog.data.gov/dataset/anomaly-detection-in-sequences
sensor,"Walton-Smith CTD, WS15264, WS15264_WS15264sta10, 2015-09-22, 24.788N 80.8608W",https://catalog.data.gov/dataset/walton-smith-ctd-ws15264-ws15264_ws15264sta10-2015-09-22-24-788n-80-8608w
sensor,"Surfrider, station 1178",https://catalog.data.gov/dataset/surfrider-station-11783
sensor,"JUNO J FLUXGATE MAGNETOMETER
CALIBRATED DATA V1.0",https://catalog.data.gov/dataset/juno-j-fluxgate-magnetometercalibrated-data-v1-0-d179b
sensor,"Walton-Smith CTD, WS18120, WS18120_WS18120STN12, 2018-05-01, 24.711N 80.837W",https://catalog.data.gov/dataset/walton-smith-ctd-ws18120-ws18120_ws18120stn12-2018-05-01-24-711n-80-837w
sensor,NOAA Next Generation Radar (NEXRAD) Level 2 Base Data,https://catalog.data.gov/dataset/noaa-next-generation-radar-nexrad-level-2-base-data3
sensor,CalSIP Stream Gages,https://catalog.data.gov/dataset/calsip-stream-gages
sensor,WorldView-2 Level 1B Panchromatic Satellite Imagery,https://catalog.data.gov/dataset/worldview-2-level-1b-panchromatic-satellite-imagery
sensor,"Water-quality and phytoplankton data for Lake Pontchartrain and the western Mississippi Sound associated with operation of the Bonnet Carré Spillway, 2008–2020",https://catalog.data.gov/dataset/water-quality-and-phytoplankton-data-for-lake-pontchartrain-and-the-western-mississippi-so-17593
sensor,"CARVE: Daily Thaw State of Boreal and Arctic Alaska from AMSR-E and SSM/I, 2003-2014",https://catalog.data.gov/dataset/carve-daily-thaw-state-of-boreal-and-arctic-alaska-from-amsr-e-and-ssm-i-2003-2014-979c7
sensor,"PacIOOS Water Quality Sensor Partnership Program 002: Kephara, Pohnpei, FSM",https://catalog.data.gov/dataset/pacioos-water-quality-sensor-partnership-program-002-kephara-pohnpei-fsm
sensor,"Depth, salinity, temperature, and pH collected from CTD profiler equipped with a pH sensor and Niskin bottles from two stations in the northern end of Hood Canal in Puget Sound, Washington during the day and night from 2012-04-09 to 2012-06-16 (NCEI Accession 0259306)",https://catalog.data.gov/dataset/depth-salinity-temperature-and-ph-collected-from-ctd-profiler-equipped-with-a-ph-sensor-and-nis
sensor,VOC Database and Supporting Data,https://catalog.data.gov/dataset/voc-database-and-supporting-data
sensor,FL Straights CICESE Mooring EFL7-T180-A6L-NS3605-Z171 (20120707-20130626),https://catalog.data.gov/dataset/fl-straights-cicese-mooring-efl7-t180-a6l-ns3605-z171-20120707-20130626
sensor,Sounding rocket payload systems for in-situ measurements of ionosphere-thermosphere structure at small spatial scales Project,https://catalog.data.gov/dataset/sounding-rocket-payload-systems-for-in-situ-measurements-of-ionosphere-thermosphere-struct
sensor,"Surfrider, station 1179",https://catalog.data.gov/dataset/surfrider-station-11791
sensor,Glacier Bay oceanography 2020 data quality evaluations (OC_M),https://catalog.data.gov/dataset/glacier-bay-oceanography-2020-data-quality-evaluations-oc-m-a7f85
sensor,"Light intensity data (October 1 2015 through September 2019) for upper sensors: in the control treatment, Moneystump Marsh, Blackwater National Wildlife Refuge, Maryland",https://catalog.data.gov/dataset/light-intensity-data-october-1-2015-through-september-2019-for-upper-sensors-in-the-contro-5cd46
sensor,Integrated Marine Observing System (IMOS) sea surface and atmospheric fCO2 measurements in the Southern Ocean onboard R/V Investigator in 2017 (NCEI Accession 0169488),https://catalog.data.gov/dataset/integrated-marine-observing-system-imos-sea-surface-and-atmospheric-fco2-measurements-in-the-so5
sensor,NAAMES C-130 Aircraft In-Situ Radiation Data,https://catalog.data.gov/dataset/naames-c-130-aircraft-in-situ-radiation-data
sensor,OSU266-20241022T0000,https://catalog.data.gov/dataset/osu266-20241022t00001
sensor,Multi-Radar/Multi-Sensor (MRMS) Precipitation Reanalysis for Satellite Validation Product IMPACTS V1,https://catalog.data.gov/dataset/multi-radar-multi-sensor-mrms-precipitation-reanalysis-for-satellite-validation-product-im
sensor,GHRSST Level 3C North Atlantic Regional Subskin Sea Surface Temperature from the Advanced Very High Resolution Radiometer (AVHRR) on NOAA-19 (GDS2 version),https://catalog.data.gov/dataset/ghrsst-level-3c-north-atlantic-regional-subskin-sea-surface-temperature-from-the-advanced--06637
sensor,Coastwide Reference Monitoring System (CRMS) 2016 Site 4407 land-water classification data,https://catalog.data.gov/dataset/coastwide-reference-monitoring-system-crms-2016-site-4407-land-water-classification-data-269dc
sensor,Oceanographic and meteorological data collected by over 800 sensors on nodes at over 60 sites on the 5 arrays of the Ocean Observatories Initiative (OOI) network since 2013,https://catalog.data.gov/dataset/oceanographic-and-meteorological-data-collected-by-over-800-sensors-on-nodes-at-over-60-si-2013
sensor,Vegetation Index and Phenology (VIP) Vegetation Indices 15Days Global 0.05Deg CMG V004,https://catalog.data.gov/dataset/vegetation-index-and-phenology-vip-vegetation-indices-15days-global-0-05deg-cmg-v004-bb2ae
sensor,"Pre-ABoVE: Remotely Sensed Active Layer Thickness, Prudhoe Bay, Alaska, 1992-2000",https://catalog.data.gov/dataset/pre-above-remotely-sensed-active-layer-thickness-prudhoe-bay-alaska-1992-2000-7b733
sensor,"Gulf of Mexico Hypoxia Watch Bottom Dissolved Oxygen Contours for
              June and July SEAMAP Cruise of 2006",https://catalog.data.gov/dataset/gulf-of-mexico-hypoxia-watch-bottom-dissolved-oxygen-contours-for-june-and-july-seamap-cru-20063
sensor,Seattle 20 Second Freeway,https://catalog.data.gov/dataset/seattle-20-second-freeway
sensor,"CRED Towed-Diver Benthic Characterization Survey at Johnston, Pacific Remote Island Areas in 2012",https://catalog.data.gov/dataset/cred-towed-diver-benthic-characterization-survey-at-johnston-pacific-remote-island-areas-i-20125
sensor,National Weather Service Raw Upper Air Observational Data - Individual Flights,https://catalog.data.gov/dataset/national-weather-service-raw-upper-air-observational-data-individual-flights1
sensor,"GEDI L4A Footprint Level Aboveground Biomass Density, Golden Weeks, Version 1",https://catalog.data.gov/dataset/gedi-l4a-footprint-level-aboveground-biomass-density-golden-weeks-version-1-949f2
sensor,WorldView-2 Level 2A Multispectral 8-Band Satellite Imagery,https://catalog.data.gov/dataset/worldview-2-level-2a-multispectral-8-band-satellite-imagery
sensor,Legacy Management Remote Sites Telemetry Data,https://catalog.data.gov/dataset/legacy-management-remote-sites-telemetry-data
sensor,Gulf of Mexico Hypoxia Watch Bottom Dissolved Oxygen Contours for June and July SEAMAP Cruise of 2005,https://catalog.data.gov/dataset/gulf-of-mexico-hypoxia-watch-bottom-dissolved-oxygen-contours-for-june-and-july-seamap-cru-20053
sensor,Data for ioos-station-USF-COMPS-SHP,https://catalog.data.gov/dataset/data-for-ioos-station-usf-comps-shp2
sensor,"Walton-Smith CTD, WS21212, WS21212_WS21212_Sta041, 2021-08-05, 25.7345N 81.575W",https://catalog.data.gov/dataset/walton-smith-ctd-ws21212-ws21212_ws21212_sta041-2021-08-05-25-7345n-81-575w1
sensor,Chicken Breast Microwave Detection Data,https://catalog.data.gov/dataset/chicken-breast-microwave-detection-data
sensor,Comparisons from an Aqualog Fluorometer Standardized to Quinine Sulfate Equivalents (QSE) with Excitation (ex) and Emissions (em) Equivalent to Fluorescence of Dissolved Organic Matter (fDOM) Sensors from Multiple Manufacturers,https://catalog.data.gov/dataset/comparisons-from-an-aqualog-fluorometer-standardized-to-quinine-sulfate-equivalents-qse-wi-bfc0b
sensor,"CTD, current meter, pressure gauge, and wave spectra data from fixed platforms and other platforms from the Coastal Waters of California as part of the Santa Barbara Channel project from 1983-04-27 to 1985-01-04 (NCEI Accession 8500177)",https://catalog.data.gov/dataset/ctd-current-meter-pressure-gauge-and-wave-spectra-data-from-fixed-platforms-and-other-platforms
sensor,MODIS/Terra Vegetation Indices 16-Day L3 Global 500m SIN Grid V061,https://catalog.data.gov/dataset/modis-terra-vegetation-indices-16-day-l3-global-500m-sin-grid-v061-3b1a4
sensor,2024 NOAA NGS Emergency Response Imagery: Hurricane Helene,https://catalog.data.gov/dataset/2024-noaa-ngs-emergency-response-imagery-hurricane-helene1
